clo_id,user_id,class_id,activity_id,type,cri_id,submission_id,submitted_at,spent_time,due_date,level,point
26704,81388,54562,755254,ASM,981568,1294480,2021-08-28 12:23:12,,2021-08-28 12:32:59,5,20.0
26704,81391,54562,755254,ASM,981568,1294246,2021-08-28 12:20:17,,2021-08-28 12:32:59,5,20.0
26704,81392,54562,755254,ASM,981568,1294211,2021-08-28 12:18:22,,2021-08-28 12:32:59,5,20.0
26704,81393,54562,755254,ASM,981568,1294336,2021-08-28 12:21:37,,2021-08-28 12:32:59,5,20.0
26704,81396,54562,755254,ASM,981568,1294625,2021-08-28 12:24:36,,2021-08-28 12:32:59,4,12.0
26704,81397,54562,755254,ASM,981568,1294597,2021-08-28 12:24:17,,2021-08-28 12:32:59,3,10.0
26704,81399,54562,755254,ASM,981568,1294681,2021-08-28 12:25:12,,2021-08-28 12:32:59,5,18.0
26704,81400,54562,755254,ASM,981568,1294558,2021-08-28 12:23:52,,2021-08-28 12:32:59,5,20.0
26704,81401,54562,755254,ASM,981568,1294798,2021-08-28 12:27:02,,2021-08-28 12:32:59,2,5.0
26704,81402,54562,755254,ASM,981568,1294416,2021-08-28 12:22:34,,2021-08-28 12:32:59,5,20.0
26704,81416,56784,755258,ASM,981572,1294749,2021-08-28 12:26:12,,2021-08-28 12:32:59,4,11.0
26704,81417,56784,755258,ASM,981572,1294984,2021-08-28 12:31:06,,2021-08-28 12:32:59,4,11.0
26704,81418,56784,755258,ASM,981572,1294615,2021-08-28 12:24:27,,2021-08-28 12:32:59,4,11.0
26704,81419,56784,755258,ASM,981572,1294632,2021-08-28 12:24:41,,2021-08-28 12:32:59,4,11.0
26704,81420,56784,755258,ASM,981572,1294720,2021-08-28 12:25:42,,2021-08-28 12:32:59,4,11.0
26704,81421,56784,755258,ASM,981572,1294349,2021-08-28 12:21:45,,2021-08-28 12:32:59,5,19.0
26704,81422,56784,755258,ASM,981572,1294903,2021-08-28 12:28:50,,2021-08-28 12:32:59,5,20.0
26704,81446,56784,755258,ASM,981572,1294460,2021-08-28 12:22:59,,2021-08-28 12:32:59,5,18.0
26704,81447,56784,755258,ASM,981572,1294733,2021-08-28 12:25:56,,2021-08-28 12:32:59,5,20.0
26704,81448,56784,755258,ASM,981572,1294445,2021-08-28 12:22:51,,2021-08-28 12:32:59,5,19.0
26704,81449,56784,755258,ASM,981572,1294744,2021-08-28 12:26:04,,2021-08-28 12:32:59,4,13.0
26704,81450,56784,755258,ASM,981572,1294535,2021-08-28 12:23:38,,2021-08-28 12:32:59,3,10.0
26704,81451,56784,755258,ASM,981572,1294663,2021-08-28 12:25:02,,2021-08-28 12:32:59,5,19.0
26704,81452,56784,755258,ASM,981572,1294766,2021-08-28 12:26:28,,2021-08-28 12:32:59,5,19.0
26704,81453,56784,755258,ASM,981572,1294928,2021-08-28 12:29:18,,2021-08-28 12:32:59,4,14.0
26704,81454,56784,755258,ASM,981572,1294910,2021-08-28 12:28:54,,2021-08-28 12:32:59,2,4.0
26704,81455,56784,755258,ASM,981572,1294998,2021-08-28 12:32:22,,2021-08-28 12:32:59,3,6.0
26704,81456,56784,755258,ASM,981572,1294526,2021-08-28 12:23:33,,2021-08-28 12:32:59,4,11.0
26704,81458,56784,755258,ASM,981572,1294921,2021-08-28 12:29:08,,2021-08-28 12:32:59,5,19.0
26704,81459,56784,755258,ASM,981572,1294676,2021-08-28 12:25:08,,2021-08-28 12:32:59,2,3.0
26704,81460,56784,755258,ASM,981572,1294650,2021-08-28 12:24:53,,2021-08-28 12:32:59,3,10.0
26704,81461,56784,755258,ASM,981572,1294515,2021-08-28 12:23:28,,2021-08-28 12:32:59,2,3.0
26704,81462,56784,755258,ASM,981572,1294376,2021-08-28 12:22:07,,2021-08-28 12:32:59,4,14.0
26704,81464,56784,755258,ASM,981572,1294470,2021-08-28 12:23:06,,2021-08-28 12:32:59,3,6.0
26704,81465,56784,755258,ASM,981572,1294988,2021-08-28 12:31:13,,2021-08-28 12:32:59,2,2.0
26704,81467,56784,755258,ASM,981572,1294635,2021-08-28 12:24:44,,2021-08-28 12:32:59,3,8.0
26704,81468,56784,755258,ASM,981572,1294996,2021-08-28 12:32:04,,2021-08-28 12:32:59,2,2.0
26704,81469,56784,755258,ASM,981572,1294894,2021-08-28 12:28:45,,2021-08-28 12:32:59,3,10.0
26704,81470,56784,755258,ASM,981572,1294814,2021-08-28 12:27:19,,2021-08-28 12:32:59,3,9.0
26704,81471,56784,755258,ASM,981572,1294332,2021-08-28 12:21:35,,2021-08-28 12:32:59,5,19.0
26704,81472,56784,755258,ASM,981572,1294761,2021-08-28 12:26:24,,2021-08-28 12:32:59,5,19.0
26704,81473,56784,755258,ASM,981572,1294384,2021-08-28 12:22:13,,2021-08-28 12:32:59,5,16.0
26704,81474,56784,755258,ASM,981572,1294528,2021-08-28 12:23:34,,2021-08-28 12:32:59,1,1.0
26704,81475,56784,755258,ASM,981572,1294916,2021-08-28 12:29:02,,2021-08-28 12:32:59,3,10.0
26704,81476,56784,755258,ASM,981572,1294739,2021-08-28 12:26:02,,2021-08-28 12:32:59,5,19.0
26704,81477,56784,755258,ASM,981572,1294877,2021-08-28 12:28:28,,2021-08-28 12:32:59,3,9.0
26704,81478,56784,755258,ASM,981572,1294505,2021-08-28 12:23:23,,2021-08-28 12:32:59,4,12.0
26704,81479,56784,755258,ASM,981572,1294465,2021-08-28 12:23:02,,2021-08-28 12:32:59,3,10.0
26704,81480,56784,755258,ASM,981572,1294463,2021-08-28 12:23:01,,2021-08-28 12:32:59,3,9.0
26704,81481,56784,755258,ASM,981572,1294481,2021-08-28 12:23:12,,2021-08-28 12:32:59,4,11.0
26704,81482,56784,755258,ASM,981572,1294938,2021-08-28 12:29:31,,2021-08-28 12:32:59,4,11.0
26704,81483,56784,755258,ASM,981572,1294991,2021-08-28 12:31:18,,2021-08-28 12:32:59,2,2.0
26704,81484,56784,755258,ASM,981572,1294868,2021-08-28 12:28:16,,2021-08-28 12:32:59,4,12.0
26704,81485,56784,755258,ASM,981572,1294372,2021-08-28 12:22:01,,2021-08-28 12:32:59,5,18.0
26704,81486,56784,755258,ASM,981572,1294854,2021-08-28 12:28:02,,2021-08-28 12:32:59,4,11.0
26704,81487,56784,755258,ASM,981572,1294630,2021-08-28 12:24:40,,2021-08-28 12:32:59,4,11.0
26704,81488,56784,755258,ASM,981572,1294970,2021-08-28 12:30:23,,2021-08-28 12:32:59,3,10.0
26704,81489,56784,755258,ASM,981572,1294691,2021-08-28 12:25:21,,2021-08-28 12:32:59,3,10.0
26704,81490,56784,755258,ASM,981572,1294524,2021-08-28 12:23:32,,2021-08-28 12:32:59,5,19.0
26704,81491,56784,755258,ASM,981572,1294936,2021-08-28 12:29:30,,2021-08-28 12:32:59,5,18.0
26704,81492,56784,755258,ASM,981572,1294864,2021-08-28 12:28:12,,2021-08-28 12:32:59,3,9.0
26704,81493,56784,755258,ASM,981572,1294476,2021-08-28 12:23:10,,2021-08-28 12:32:59,5,19.0
26704,81494,56784,755258,ASM,981572,1294621,2021-08-28 12:24:33,,2021-08-28 12:32:59,2,2.0
26704,81495,56784,755258,ASM,981572,1294931,2021-08-28 12:29:23,,2021-08-28 12:32:59,4,11.0
26704,81496,56784,755258,ASM,981572,1294292,2021-08-28 12:20:59,,2021-08-28 12:32:59,5,19.0
26704,81497,56784,755258,ASM,981572,1294876,2021-08-28 12:28:27,,2021-08-28 12:32:59,1,1.0
26704,81498,56784,755258,ASM,981572,1294689,2021-08-28 12:25:18,,2021-08-28 12:32:59,5,17.0
26704,81499,56784,755258,ASM,981572,1294612,2021-08-28 12:24:24,,2021-08-28 12:32:59,5,19.0
26704,81500,56784,755258,ASM,981572,1294955,2021-08-28 12:29:57,,2021-08-28 12:32:59,4,15.0
26704,81501,56784,755258,ASM,981572,1294960,2021-08-28 12:30:03,,2021-08-28 12:32:59,4,12.0
26704,81502,56784,755258,ASM,981572,1294863,2021-08-28 12:28:11,,2021-08-28 12:32:59,1,20.0
26704,81502,56784,755258,ASM,981572,1294863,2021-08-28 12:28:11,,2021-08-28 12:32:59,5,20.0
26704,81503,56784,755258,ASM,981572,1294713,2021-08-28 12:25:33,,2021-08-28 12:32:59,5,19.0
26704,81504,56784,755258,ASM,981572,1294566,2021-08-28 12:23:56,,2021-08-28 12:32:59,5,17.0
26704,81505,56784,755258,ASM,981572,1295021,2021-08-28 12:36:11,,2021-08-28 12:32:59,3,8.0
26704,81506,56784,755258,ASM,981572,1294412,2021-08-28 12:22:32,,2021-08-28 12:32:59,5,18.0
26704,81507,56784,755258,ASM,981572,1294392,2021-08-28 12:22:19,,2021-08-28 12:32:59,3,7.0
26704,81508,56784,755258,ASM,981572,1294835,2021-08-28 12:27:42,,2021-08-28 12:32:59,3,8.0
26704,81543,54566,755269,ASM,981583,1294759,2021-08-28 12:26:23,,2021-08-28 12:32:59,5,20.0
26714,81543,55642,717665,ASM,941937,1248830,2021-08-17 12:38:21,,2021-08-17 13:30:59,5,100.0
26704,81544,54566,755269,ASM,981583,1294827,2021-08-28 12:27:31,,2021-08-28 12:32:59,3,15.0
26714,81544,55642,717665,ASM,941937,1248852,2021-08-17 12:43:06,,2021-08-17 13:30:59,5,100.0
26704,81545,54566,755269,ASM,981583,1294896,2021-08-28 12:28:47,,2021-08-28 12:32:59,5,20.0
26714,81545,55642,717665,ASM,941937,1248848,2021-08-17 12:42:11,,2021-08-17 13:30:59,5,100.0
26704,81546,54566,755269,ASM,981583,1294860,2021-08-28 12:28:09,,2021-08-28 12:32:59,1,5.0
26714,81546,55642,717665,ASM,941937,1249048,2021-08-17 13:28:00,,2021-08-17 13:30:59,5,100.0
26704,81547,54566,755269,ASM,981583,1294547,2021-08-28 12:23:45,,2021-08-28 12:32:59,5,20.0
26714,81547,55642,717665,ASM,941937,1249000,2021-08-17 13:17:20,,2021-08-17 13:30:59,5,100.0
26704,81548,54566,755269,ASM,981583,1294242,2021-08-28 12:20:11,,2021-08-28 12:32:59,5,20.0
26714,81548,55642,717665,ASM,941937,1248959,2021-08-17 13:04:47,,2021-08-17 13:30:59,2,40.0
26714,81548,55642,717665,ASM,941937,1248959,2021-08-17 13:04:47,,2021-08-17 13:30:59,5,100.0
26704,81549,54566,755269,ASM,981583,1294756,2021-08-28 12:26:19,,2021-08-28 12:32:59,1,5.0
26714,81549,55642,717665,ASM,941937,1249040,2021-08-17 13:26:33,,2021-08-17 13:30:59,5,100.0
26704,81550,54566,755269,ASM,981583,1294962,2021-08-28 12:30:09,,2021-08-28 12:32:59,5,19.0
26714,81550,55642,717665,ASM,941937,1248556,2021-08-17 11:47:55,,2021-08-17 13:30:59,5,100.0
26704,81551,54566,755269,ASM,981583,1294657,2021-08-28 12:24:57,,2021-08-28 12:32:59,1,8.0
26714,81551,55642,717665,ASM,941937,1249009,2021-08-17 13:18:52,,2021-08-17 13:30:59,5,100.0
26704,81552,54566,755269,ASM,981583,1294889,2021-08-28 12:28:42,,2021-08-28 12:32:59,4,18.0
26714,81552,55642,717665,ASM,941937,1248976,2021-08-17 13:11:08,,2021-08-17 13:30:59,5,100.0
26704,81553,54566,755269,ASM,981583,1294875,2021-08-28 12:28:27,,2021-08-28 12:32:59,1,10.0
26714,81553,55642,717665,ASM,941937,1249013,2021-08-17 13:19:56,,2021-08-17 13:30:59,5,100.0
26704,81554,54566,755269,ASM,981583,1295005,2021-08-28 12:33:30,,2021-08-28 12:32:59,3,16.0
26704,81554,54566,755269,ASM,981583,1295005,2021-08-28 12:33:30,,2021-08-28 12:32:59,3,15.0
26714,81554,55642,717665,ASM,941937,1248952,2021-08-17 13:03:45,,2021-08-17 13:30:59,5,100.0
26704,81555,54566,755269,ASM,981583,1294715,2021-08-28 12:25:37,,2021-08-28 12:32:59,5,20.0
26714,81555,55642,717665,ASM,941937,1249099,2021-08-17 13:31:53,,2021-08-17 13:30:59,5,100.0
26704,81556,54566,755269,ASM,981583,1294271,2021-08-28 12:20:41,,2021-08-28 12:32:59,5,20.0
26714,81556,55642,717665,ASM,941937,1248947,2021-08-17 13:01:32,,2021-08-17 13:30:59,5,100.0
26704,81557,54566,755269,ASM,981583,1294858,2021-08-28 12:28:07,,2021-08-28 12:32:59,5,19.0
26714,81557,55642,717665,ASM,941937,1248940,2021-08-17 12:58:27,,2021-08-17 13:30:59,5,100.0
26704,81558,54566,755269,ASM,981583,1294952,2021-08-28 12:29:45,,2021-08-28 12:32:59,1,5.0
26714,81558,55642,717665,ASM,941937,1249053,2021-08-17 13:29:01,,2021-08-17 13:30:59,5,100.0
26704,81559,54566,755269,ASM,981583,1294763,2021-08-28 12:26:24,,2021-08-28 12:32:59,3,16.0
26714,81559,55642,717665,ASM,941937,1249039,2021-08-17 13:26:08,,2021-08-17 13:30:59,5,100.0
26704,81560,54566,755269,ASM,981583,1294956,2021-08-28 12:29:58,,2021-08-28 12:32:59,1,12.0
26714,81560,55642,717665,ASM,941937,1249089,2021-08-17 13:30:39,,2021-08-17 13:30:59,5,100.0
26704,81561,54566,755269,ASM,981583,1294971,2021-08-28 12:30:25,,2021-08-28 12:32:59,3,16.0
26704,81561,54566,755269,ASM,981583,1294971,2021-08-28 12:30:25,,2021-08-28 12:32:59,5,20.0
26714,81561,55642,717665,ASM,941937,1249036,2021-08-17 13:25:48,,2021-08-17 13:30:59,5,100.0
26704,81562,54566,755269,ASM,981583,1294918,2021-08-28 12:29:05,,2021-08-28 12:32:59,5,20.0
26714,81562,55642,717665,ASM,941937,1247175,2021-08-16 20:36:19,,2021-08-17 13:30:59,5,100.0
26704,81563,54566,755269,ASM,981583,1294951,2021-08-28 12:29:44,,2021-08-28 12:32:59,5,20.0
26704,81564,54566,755269,ASM,981583,1294693,2021-08-28 12:25:21,,2021-08-28 12:32:59,5,20.0
26704,81565,54566,755269,ASM,981583,1294945,2021-08-28 12:29:39,,2021-08-28 12:32:59,1,12.0
26704,81566,54566,755269,ASM,981583,1294679,2021-08-28 12:25:10,,2021-08-28 12:32:59,5,20.0
26704,81567,54566,755269,ASM,981583,1294873,2021-08-28 12:28:25,,2021-08-28 12:32:59,4,18.0
26704,81568,54566,755269,ASM,981583,1294963,2021-08-28 12:30:10,,2021-08-28 12:32:59,3,16.0
26714,81568,55642,717665,ASM,941937,1248915,2021-08-17 12:52:29,,2021-08-17 13:30:59,3,60.0
26704,81569,54566,755269,ASM,981583,1294484,2021-08-28 12:23:14,,2021-08-28 12:32:59,5,19.0
26704,81570,54566,755269,ASM,981583,1294579,2021-08-28 12:24:03,,2021-08-28 12:32:59,5,20.0
26704,81571,54566,755269,ASM,981583,1294440,2021-08-28 12:22:47,,2021-08-28 12:32:59,5,20.0
26704,81572,54566,755269,ASM,981583,1294503,2021-08-28 12:23:23,,2021-08-28 12:32:59,5,20.0
26704,81573,54566,755269,ASM,981583,1294957,2021-08-28 12:30:00,,2021-08-28 12:32:59,1,12.0
26704,81574,54566,755269,ASM,981583,1294838,2021-08-28 12:27:46,,2021-08-28 12:32:59,5,20.0
26704,81575,54566,755269,ASM,981583,1294844,2021-08-28 12:27:52,,2021-08-28 12:32:59,4,17.0
26704,81576,54566,755269,ASM,981583,1294825,2021-08-28 12:27:30,,2021-08-28 12:32:59,5,20.0
26704,81577,54566,755269,ASM,981583,1294711,2021-08-28 12:25:33,,2021-08-28 12:32:59,5,20.0
26704,81578,54566,755269,ASM,981583,1294424,2021-08-28 12:22:37,,2021-08-28 12:32:59,1,10.0
26704,81578,54566,755269,ASM,981583,1294424,2021-08-28 12:22:37,,2021-08-28 12:32:59,1,4.0
26704,81579,54566,755269,ASM,981583,1295035,2021-08-28 12:38:07,,2021-08-28 12:32:59,1,10.0
26704,81580,54566,755269,ASM,981583,1294937,2021-08-28 12:29:31,,2021-08-28 12:32:59,5,20.0
26714,81641,54533,717667,ASM,941939,1260697,2021-08-20 15:17:44,,2021-08-20 15:30:59,5,100.0
26714,81642,54533,717667,ASM,941939,1260730,2021-08-20 15:27:27,,2021-08-20 15:30:59,5,100.0
26714,81643,54533,717667,ASM,941939,1260696,2021-08-20 15:17:40,,2021-08-20 15:30:59,5,100.0
26714,81645,54533,717667,ASM,941939,1260634,2021-08-20 15:01:44,,2021-08-20 15:30:59,5,100.0
26714,81646,54533,717667,ASM,941939,1260691,2021-08-20 15:16:19,,2021-08-20 15:30:59,5,100.0
26714,81647,54533,717667,ASM,941939,1260705,2021-08-20 15:19:18,,2021-08-20 15:30:59,5,100.0
26714,81648,54533,717667,ASM,941939,1260658,2021-08-20 15:07:12,,2021-08-20 15:30:59,5,100.0
26714,81649,54533,717667,ASM,941939,1260668,2021-08-20 15:10:48,,2021-08-20 15:30:59,5,100.0
26714,81650,54533,717667,ASM,941939,1260675,2021-08-20 15:12:37,,2021-08-20 15:30:59,5,100.0
26714,81651,54545,717663,ASM,941935,1245937,2021-08-16 12:28:00,,2021-08-16 13:30:59,5,100.0
26704,81651,57350,755267,ASM,981581,1294294,2021-08-28 12:21:01,,2021-08-28 12:32:59,4,80.0
26714,81652,54545,717663,ASM,941935,1245936,2021-08-16 12:27:47,,2021-08-16 13:30:59,5,100.0
26714,81653,54545,717663,ASM,941935,1245943,2021-08-16 12:31:12,,2021-08-16 13:30:59,5,100.0
26714,81654,54545,717663,ASM,941935,1245950,2021-08-16 12:34:16,,2021-08-16 13:30:59,5,100.0
26714,81655,54545,717663,ASM,941935,1245956,2021-08-16 12:36:30,,2021-08-16 13:30:59,5,100.0
26714,81656,54545,717663,ASM,941935,1245953,2021-08-16 12:35:06,,2021-08-16 13:30:59,5,100.0
26714,81657,54545,717663,ASM,941935,1245983,2021-08-16 12:42:03,,2021-08-16 13:30:59,5,100.0
26714,81658,54545,717663,ASM,941935,1245979,2021-08-16 12:40:52,,2021-08-16 13:30:59,5,100.0
26714,81659,54545,717663,ASM,941935,1245971,2021-08-16 12:39:53,,2021-08-16 13:30:59,5,100.0
26714,81660,54545,717663,ASM,941935,1246111,2021-08-16 13:25:05,,2021-08-16 13:30:59,5,100.0
26714,81661,54545,717663,ASM,941935,1245976,2021-08-16 12:40:18,,2021-08-16 13:30:59,5,100.0
26714,81662,54545,717663,ASM,941935,1245967,2021-08-16 12:38:39,,2021-08-16 13:30:59,5,100.0
26714,81663,54537,717668,ASM,941940,1260748,2021-08-20 15:31:12,,2021-08-20 15:30:59,5,100.0
26714,81664,54537,717668,ASM,941940,1258911,2021-08-19 23:46:10,,2021-08-20 15:30:59,5,100.0
26714,81665,54537,717668,ASM,941940,1260736,2021-08-20 15:28:40,,2021-08-20 15:30:59,5,100.0
26714,81666,54537,717668,ASM,941940,1259645,2021-08-20 10:32:17,,2021-08-20 15:30:59,5,100.0
26714,81667,54537,717668,ASM,941940,1261197,2021-08-20 16:32:53,,2021-08-20 15:30:59,5,100.0
26714,81668,54537,717668,ASM,941940,1260741,2021-08-20 15:29:58,,2021-08-20 15:30:59,5,100.0
26714,81669,54537,717668,ASM,941940,1255127,2021-08-19 09:21:08,,2021-08-20 15:30:59,5,100.0
26714,81670,54537,717668,ASM,941940,1255128,2021-08-19 09:24:30,,2021-08-20 15:30:59,5,100.0
26714,81671,54537,717668,ASM,941940,1260641,2021-08-20 15:03:30,,2021-08-20 15:30:59,5,100.0
26714,81672,54537,717668,ASM,941940,1260607,2021-08-20 14:52:39,,2021-08-20 15:30:59,5,100.0
26714,81673,54537,717668,ASM,941940,1260700,2021-08-20 15:18:28,,2021-08-20 15:30:59,5,100.0
26714,81674,54537,717668,ASM,941940,1260655,2021-08-20 15:06:57,,2021-08-20 15:30:59,5,100.0
26714,81675,54537,717668,ASM,941940,1260694,2021-08-20 15:16:59,,2021-08-20 15:30:59,5,100.0
26714,81676,54537,717668,ASM,941940,1257655,2021-08-19 18:52:36,,2021-08-20 15:30:59,5,100.0
26714,81677,54537,717668,ASM,941940,1260630,2021-08-20 15:00:14,,2021-08-20 15:30:59,5,100.0
26714,81678,54537,717668,ASM,941940,1260604,2021-08-20 14:52:09,,2021-08-20 15:30:59,5,100.0
26714,81679,54537,717668,ASM,941940,1260629,2021-08-20 14:59:51,,2021-08-20 15:30:59,5,100.0
26704,81704,54562,755254,ASM,981568,1294542,2021-08-28 12:23:43,,2021-08-28 12:32:59,5,18.0
26704,81706,54562,755254,ASM,981568,1294355,2021-08-28 12:21:50,,2021-08-28 12:32:59,5,20.0
26704,81707,54562,755254,ASM,981568,1294328,2021-08-28 12:21:31,,2021-08-28 12:32:59,5,20.0
26704,81708,54562,755254,ASM,981568,1294712,2021-08-28 12:25:33,,2021-08-28 12:32:59,5,19.0
26704,81709,54562,755254,ASM,981568,1294504,2021-08-28 12:23:23,,2021-08-28 12:32:59,5,20.0
26704,81710,54562,755254,ASM,981568,1294468,2021-08-28 12:23:04,,2021-08-28 12:32:59,5,20.0
26704,81713,54562,755254,ASM,981568,1294595,2021-08-28 12:24:15,,2021-08-28 12:32:59,5,20.0
26704,81714,54562,755254,ASM,981568,1294562,2021-08-28 12:23:53,,2021-08-28 12:32:59,3,10.0
26704,81715,54562,755254,ASM,981568,1294596,2021-08-28 12:24:16,,2021-08-28 12:32:59,5,18.0
26704,81716,54562,755254,ASM,981568,1294326,2021-08-28 12:21:28,,2021-08-28 12:32:59,5,20.0
26704,81717,54562,755254,ASM,981568,1294398,2021-08-28 12:22:23,,2021-08-28 12:32:59,3,10.0
26704,81718,54562,755254,ASM,981568,1294452,2021-08-28 12:22:55,,2021-08-28 12:32:59,4,12.0
26704,81719,54562,755254,ASM,981568,1294645,2021-08-28 12:24:50,,2021-08-28 12:32:59,5,20.0
26704,81720,54562,755254,ASM,981568,1294620,2021-08-28 12:24:30,,2021-08-28 12:32:59,5,18.0
26701,81876,53551,704244,ASM,931113,1239224,2021-08-12 17:50:13,,2021-08-13 12:00:59,3,60.0
26701,81877,53551,704244,ASM,931113,1239181,2021-08-12 17:22:31,,2021-08-13 12:00:59,3,60.0
26701,81878,53551,704244,ASM,931113,1240807,2021-08-13 13:33:27,,2021-08-13 12:00:59,3,60.0
26701,81879,53551,704244,ASM,931113,1239619,2021-08-12 23:38:50,,2021-08-13 12:00:59,2,40.0
26701,81880,53551,704244,ASM,931113,1239131,2021-08-12 16:50:33,,2021-08-13 12:00:59,2,40.0
26701,81882,53551,704244,ASM,931113,1239230,2021-08-12 17:58:06,,2021-08-13 12:00:59,3,60.0
26701,81883,53551,704244,ASM,931113,1239180,2021-08-12 17:22:18,,2021-08-13 12:00:59,2,40.0
26701,81884,53551,704244,ASM,931113,1239178,2021-08-12 17:22:07,,2021-08-13 12:00:59,3,60.0
26701,81885,53551,704244,ASM,931113,1240438,2021-08-13 11:49:33,,2021-08-13 12:00:59,3,60.0
26701,81887,53551,704244,ASM,931113,1239193,2021-08-12 17:28:36,,2021-08-13 12:00:59,3,60.0
26701,81912,53551,704244,ASM,931113,1239138,2021-08-12 16:53:33,,2021-08-13 12:00:59,3,60.0
26701,81913,53551,704244,ASM,931113,1241003,2021-08-13 15:55:03,,2021-08-13 12:00:59,1,20.0
26701,81914,53551,704244,ASM,931113,1239415,2021-08-12 20:01:58,,2021-08-13 12:00:59,2,40.0
26701,81915,53551,704244,ASM,931113,1239152,2021-08-12 17:01:02,,2021-08-13 12:00:59,3,60.0
26701,81916,53551,704244,ASM,931113,1239917,2021-08-13 01:48:40,,2021-08-13 12:00:59,3,60.0
26701,81917,53551,704244,ASM,931113,1239451,2021-08-12 20:35:08,,2021-08-13 12:00:59,3,60.0
26701,81918,53551,704244,ASM,931113,1239177,2021-08-12 17:21:40,,2021-08-13 12:00:59,3,60.0
26701,81919,53551,704244,ASM,931113,1239145,2021-08-12 16:58:32,,2021-08-13 12:00:59,3,60.0
26701,81920,53551,704244,ASM,931113,1239172,2021-08-12 17:18:14,,2021-08-13 12:00:59,3,60.0
26701,81921,53551,704244,ASM,931113,1239148,2021-08-12 16:59:37,,2021-08-13 12:00:59,3,60.0
26701,81922,53551,704244,ASM,931113,1240292,2021-08-13 11:07:43,,2021-08-13 12:00:59,3,60.0
26701,81923,53551,704244,ASM,931113,1239124,2021-08-12 16:44:30,,2021-08-13 12:00:59,3,60.0
26701,81924,53551,704244,ASM,931113,1239275,2021-08-12 18:58:36,,2021-08-13 12:00:59,3,60.0
26701,81925,53551,704244,ASM,931113,1240238,2021-08-13 10:23:57,,2021-08-13 12:00:59,3,60.0
26701,81926,53551,704244,ASM,931113,1239112,2021-08-12 16:39:17,,2021-08-13 12:00:59,3,60.0
26701,81927,53551,704244,ASM,931113,1239621,2021-08-12 23:39:38,,2021-08-13 12:00:59,3,60.0
26701,81928,53551,704244,ASM,931113,1239226,2021-08-12 17:53:52,,2021-08-13 12:00:59,3,60.0
26701,81929,53551,704244,ASM,931113,1239950,2021-08-13 08:33:34,,2021-08-13 12:00:59,3,60.0
26701,81930,53551,704244,ASM,931113,1239115,2021-08-12 16:40:15,,2021-08-13 12:00:59,3,60.0
26701,81931,53551,704244,ASM,931113,1239268,2021-08-12 18:50:06,,2021-08-13 12:00:59,3,60.0
26701,81932,53551,704244,ASM,931113,1239943,2021-08-13 07:48:51,,2021-08-13 12:00:59,3,60.0
26701,81932,53551,704244,ASM,931113,1239943,2021-08-13 07:48:51,,2021-08-13 12:00:59,5,100.0
26701,81933,53551,704244,ASM,931113,1239942,2021-08-13 07:47:15,,2021-08-13 12:00:59,3,60.0
26701,81935,53551,704244,ASM,931113,1239156,2021-08-12 17:04:04,,2021-08-13 12:00:59,3,60.0
26701,81936,53551,704244,ASM,931113,1239258,2021-08-12 18:35:36,,2021-08-13 12:00:59,3,60.0
26701,81937,53544,704188,ASM,927783,1241131,2021-08-13 16:50:28,,2021-08-14 12:00:59,3,60.0
26701,81938,53544,704188,ASM,927783,1242333,2021-08-14 10:22:24,,2021-08-14 12:00:59,3,60.0
26701,81939,53544,704188,ASM,927783,1241124,2021-08-13 16:49:37,,2021-08-14 12:00:59,3,60.0
26701,81940,53544,704188,ASM,927783,1241646,2021-08-13 21:55:01,,2021-08-14 12:00:59,3,60.0
26701,81941,53544,704188,ASM,927783,1241991,2021-08-14 00:11:00,,2021-08-14 12:00:59,3,60.0
26701,81942,53544,704188,ASM,927783,1241426,2021-08-13 19:22:43,,2021-08-14 12:00:59,3,60.0
26701,81943,53544,704188,ASM,927783,1241245,2021-08-13 17:19:13,,2021-08-14 12:00:59,3,60.0
26701,81944,53544,704188,ASM,927783,1241254,2021-08-13 17:23:00,,2021-08-14 12:00:59,3,60.0
26701,81945,53544,704188,ASM,927783,1241129,2021-08-13 16:50:18,,2021-08-14 12:00:59,3,60.0
26701,81947,53544,704188,ASM,927783,1241205,2021-08-13 17:04:29,,2021-08-14 12:00:59,3,60.0
26701,81948,53544,704188,ASM,927783,1241621,2021-08-13 21:33:39,,2021-08-14 12:00:59,3,60.0
26700,81948,55653,845629,QUZ,1092582,1511054,2021-10-02 17:14:55,0:14:33,2021-10-02 17:15:00,3,0.0
26701,81950,53544,704188,ASM,927783,1241709,2021-08-13 22:46:23,,2021-08-14 12:00:59,3,60.0
26700,81950,55653,845629,QUZ,1092582,1511052,2021-10-02 17:15:00,0:14:38,2021-10-02 17:15:00,3,0.0
26701,81951,53544,704188,ASM,927783,1242337,2021-08-14 10:27:52,,2021-08-14 12:00:59,3,60.0
26700,81951,55653,845629,QUZ,1092582,1511124,2021-10-02 17:14:40,0:12:59,2021-10-02 17:15:00,3,0.0
26701,81952,53544,704188,ASM,927783,1242111,2021-08-14 07:44:01,,2021-08-14 12:00:59,3,60.0
26700,81952,55653,845629,QUZ,1092582,1511059,2021-10-02 17:13:19,0:12:54,2021-10-02 17:15:00,3,0.0
26701,81953,53544,704188,ASM,927783,1241207,2021-08-13 17:05:13,,2021-08-14 12:00:59,3,60.0
