user_id,class_id,course_id,clo_id,activity_id,cri_id,slug,type,start_date,cri_id.1,submission_id,submitted_at,spent_time,due_date,level,cri_idB,required_level,pass,expectation_met_count,earlybird,seconds_early,activity_page_view,material_view,act+quiz_view,submit_button_clicked,class_view_count,specific_activity_view,session_id_count
81491,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621555.0,2022-11-04 20:26:05,174.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 03:32:55,12775.0,,,,,,,
81492,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2620436.0,2022-11-04 16:28:56,93.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 07:30:04,27004.0,,,,,,,
81493,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621474.0,2022-11-04 20:30:49,1750.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 03:28:11,12491.0,,,,,,,
81495,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621429.0,2022-11-04 19:43:22,82.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 04:15:38,15338.0,,,,,,,
81496,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621524.0,2022-11-04 20:15:35,93.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 03:43:25,13405.0,,,,,,,
81497,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621807.0,2022-11-04 21:16:27,895.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:42:33,9753.0,,,,,,,
81498,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621694.0,2022-11-04 20:37:52,85.0,2022-11-04 23:59:00,2.0,3198357.0,3.0,False,0.0,0 days 03:21:08,12068.0,,,,,,,
81500,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2612506.0,2022-11-02 23:51:30,347.0,2022-11-04 23:59:00,2.0,3198357.0,3.0,False,0.0,2 days 00:07:30,173250.0,,,,,,,
81501,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2620108.0,2022-11-04 16:02:24,260.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 07:56:36,28596.0,,,,,,,
81503,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621833.0,2022-11-04 21:07:54,128.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:51:06,10266.0,,,,,,,
81504,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2616234.0,2022-11-03 19:10:43,413.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,1 days 04:48:17,103697.0,,,,,,,
81505,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621836.0,2022-11-04 21:13:54,462.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:45:06,9906.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
83137,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2622400.0,2022-11-04 23:11:40,396.0,2022-11-04 23:59:00,2.0,3198357.0,3.0,False,0.0,0 days 00:47:20,2840.0,,,,,,,
83139,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621055.0,2022-11-04 18:19:29,1117.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 05:39:31,20371.0,,,,,,,
83140,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621573.0,2022-11-04 20:35:16,357.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 03:23:44,12224.0,,,,,,,
83141,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2619778.0,2022-11-04 17:48:26,10836.0,2022-11-04 23:59:00,2.0,3198357.0,3.0,False,0.0,0 days 06:10:34,22234.0,,,,,,,
83143,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621845.0,2022-11-04 21:08:29,81.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:50:31,10231.0,,,,,,,
83145,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621831.0,2022-11-04 21:08:57,197.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:50:03,10203.0,,,,,,,
83147,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621963.0,2022-11-04 21:32:16,60.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:26:44,8804.0,,,,,,,
83148,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621019.0,2022-11-04 18:00:55,560.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 05:58:05,21485.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
83149,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621966.0,2022-11-04 21:33:02,84.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:25:58,8758.0,,,,,,,
83150,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2622079.0,2022-11-04 21:56:54,70.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:02:06,7326.0,,,,,,,
83152,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2620487.0,2022-11-04 16:37:43,145.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 07:21:17,26477.0,,,,,,,
83154,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621873.0,2022-11-04 21:11:40,83.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:47:20,10040.0,,,,,,,
83155,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621323.0,2022-11-04 19:26:44,212.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 04:32:16,16336.0,,,,,,,
83156,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2611898.0,2022-11-02 21:11:25,596.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,2 days 02:47:35,182855.0,,,,,,,
